Vecka,Individ,Kon,LnNamn,Long,Lat,LongIndivid,LatIndivid
38,NRM_729,Hona,Jämtlands,556951,7068523,558324.2,7069432.6
41,BI406872,Hona,Jämtlands,551164,7069421,551164,7069421
34,NRM_1543,Hona,Jämtlands,544047,7082176,544047,7082176
38,NRM_1644,Hona,Jämtlands,549657,7091893,549657,7091893
38,NRM_1002,Hona,Jämtlands,532365,7073241,531005,7073908.333333333
37,BI407098,Hona,Jämtlands,539177,7073756,539018.6666666666,7072499.666666667
34,NRM_627,Hane,Jämtlands,544782,7112925,543941,7109860
38,NRM_1198,Hane,Jämtlands,540259,7067743,539757,7067689
37,NRM_1002,Hona,Jämtlands,530262,7075004,531005,7073908.333333333
38,BI414814,Hane,Jämtlands,538717,7078354,536930.25,7082260
38,BI407098,Hona,Jämtlands,538005,7073583,539018.6666666666,7072499.666666667
34,BI406954,Hona,Jämtlands,561764,7092691,563791.5,7093085.5
39,NRM_679,Hona,Jämtlands,542367,7072108,542367,7072108
34,NRM_1153,Hona,Jämtlands,544121,7073898,535890.2,7083397.8
35,NRM_1128,Hane,Jämtlands,548238,7087776,543377,7083862.666666667
34,NRM_1176,Hona,Jämtlands,559055,7085669,562669,7083340.8
35,NRM_765,Hane,Västernorrlands,548483,7064035,552870.1875,7060147.25
44,NRM_765,Hane,Västernorrlands,545222,7061551,552870.1875,7060147.25
43,NRM_729,Hona,Jämtlands,558162,7067212,558324.2,7069432.6
38,NRM_1642,Hane,Jämtlands,547912,7087769,551534.5,7084034
38,NRM_1176,Hona,Jämtlands,564552,7063643,562669,7083340.8
38,NRM_1103,Hane,Jämtlands,548846,7067696,557889.3333333334,7071162.666666667
40,NRM_611,Hona,Jämtlands,544622,7065408,550176,7063685.5
38,NRM_1080,Hona,Jämtlands,567100,7086395,568723.3333333334,7078454.333333333
37,NRM_714,Hane,Jämtlands,562538,7083536,572001.375,7083107.0625
42,NRM_1071,Hona,Jämtlands,475466,7084588,475266.5,7084580
42,NRM_779,Hona,Jämtlands,519974,7003900,522789.2,7000388.8
37,BI406711,Hane,Jämtlands,559386,7014097,573528.8,7013082.8
37,NRM_754,Hona,Jämtlands,559966,7012857,555981.8461538461,7013300.384615385
37,NRM_754,Hona,Jämtlands,559060,7014102,555981.8461538461,7013300.384615385
37,BI041088,Hona,Jämtlands,555814,7017508,552348,7015313.363636363
38,NRM_1152,Hane,Jämtlands,569055,7004643,570465.5,7005763.5
40,NRM_854,Hona,Jämtlands,549973,7006973,548654.5,7008363.5
37,NRM_755,Hona,Jämtlands,559287,7014136,552557.5714285715,7014713.857142857
37,BI041088,Hona,Jämtlands,556150,7019050,552348,7015313.363636363
37,NRM_1003,Hona,Jämtlands,568287,7009910,569133.5,7008469.5
37,BI406711,Hane,Jämtlands,559385,7014093,573528.8,7013082.8
41,NRM_680,Hona,Jämtlands,557692,7012161,560120.5,7008704
36,NRM_1656,Hona,Jämtlands,555889,7013408,555889,7013408
40,NRM_680,Hona,Jämtlands,556035,7010022,560120.5,7008704
37,NRM_709,Hona,Jämtlands,549492,7021642,545943.3636363636,7019107.545454546
35,NRM_854,Hona,Jämtlands,556927,7005291,548654.5,7008363.5
37,NRM_755,Hona,Jämtlands,551742,7013873,552557.5714285715,7014713.857142857
38,NRM_754,Hona,Jämtlands,554028,7013564,555981.8461538461,7013300.384615385
37,BI041088,Hona,Jämtlands,554730,7017821,552348,7015313.363636363
37,NRM_1172,Hane,Jämtlands,573738,7006020,575829,7006011.142857143
42,NRM_957,Hona,Jämtlands,576857,7008984,576218.3333333334,7007282.666666667
39,NRM_678,Hane,Jämtlands,549063,7015306,556361.7777777778,7012895.111111111
35,BI041088,Hona,Jämtlands,550935,7015475,552348,7015313.363636363
38,NRM_1185,Hona,Jämtlands,580101,7001646,572909.4285714285,7011409.857142857
37,BI041088,Hona,Jämtlands,551410,7015088,552348,7015313.363636363
40,NRM_680,Hona,Jämtlands,558750,7006293,560120.5,7008704
42,NRM_754,Hona,Jämtlands,559935,7013433,555981.8461538461,7013300.384615385
39,NRM_754,Hona,Jämtlands,555957,7011051,555981.8461538461,7013300.384615385
39,NRM_832,Hona,Jämtlands,431491,6892095,430759,6893097.5
37,NRM_757,Hane,Jämtlands,431065,6889512,430725.8,6889851.4
37,NRM_1004,Hona,Jämtlands,419780,6876908,419780,6876908
37,BI406812,Hane,Jämtlands,469531,6888430,469531,6888430
40,NRM_723,Hona,Jämtlands,495432,6883051,495398.25,6884667.75
41,BI041122,Hona,Jämtlands,496663,6890800,493803.5,6886485.833333333
40,NRM_804,Hane,Jämtlands,498635,6894082,496030.5,6899281.5
37,NRM_1325,Hona,Jämtlands,422760,6877846,423827.3333333333,6877432.666666667
37,NRM_1325,Hona,Jämtlands,423921,6877969,423827.3333333333,6877432.666666667
37,BI406993,Hona,Jämtlands,429891,6893241,423897.44444444444,6891601.888888889
34,NRM_1493,Okänt,Jämtlands,419714,6876828,419714,6876828
41,NRM_723,Hona,Jämtlands,496164,6890014,495398.25,6884667.75
34,NRM_628,Hona,Jämtlands,425042,6872914,425173.25,6870850.75
34,NRM_628,Hona,Jämtlands,425003,6873366,425173.25,6870850.75
37,NRM_805,Hona,Jämtlands,416696,6874851,417742.5,6876668.5
34,NRM_628,Hona,Jämtlands,424890,6872782,425173.25,6870850.75
39,NRM_714,Hane,Jämtlands,577211,7082606,572001.375,7083107.0625
37,NRM_729,Hona,Jämtlands,561669,7068558,558324.2,7069432.6
36,NRM_820,Hona,Jämtlands,513269,7088660,515003.3333333333,7088082.333333333
38,NRM_1214,Hane,Jämtlands,553874,7078017,553874,7078017
41,NRM_969,Hona,Jämtlands,507003,7148990,507605.25,7149649.75
42,BI406906,Hona,Jämtlands,576048,7070644,577304.5,7069285.5
39,BI407159,Hona,Västernorrlands,555947,7056704,552651.75,7057587.75
44,NRM_714,Hane,Jämtlands,573200,7082712,572001.375,7083107.0625
40,BI407159,Hona,Västernorrlands,554052,7057031,552651.75,7057587.75
34,NRM_1464,Hane,Jämtlands,564195,7085433,564978,7085160.666666667
37,BI406931,Hona,Jämtlands,550422,7120842,549965.75,7121189.75
39,BI407159,Hona,Västernorrlands,553734,7055890,552651.75,7057587.75
39,NRM_765,Hane,Västernorrlands,552542,7056536,552870.1875,7060147.25
40,NRM_1145,Hane,Västernorrlands,554875,7056785,550369.5,7060541.5
38,BI041267,Hona,Jämtlands,580591,7098528,579601.3333333334,7100932.666666667
38,BI041267,Hona,Jämtlands,578930,7104778,579601.3333333334,7100932.666666667
34,NRM_1464,Hane,Jämtlands,564757,7084874,564978,7085160.666666667
38,NRM_1063,Hona,Jämtlands,550077,7079132,546811.3333333334,7076862.333333333
36,BI407124,Hona,Jämtlands,551297,7037193,552122.8333333334,7036155.833333333
37,BI040996,Hona,Jämtlands,552573,7079328,550817.8,7083242.8
34,NRM_607,Hane,Jämtlands,514750,7140211,511018.6,7138434.8
37,NRM_1499,Hona,Jämtlands,549548,7081662,549548,7081662
40,NRM_924,Hane,Jämtlands,559291,7082204,556967,7086544
37,NRM_729,Hona,Jämtlands,560505,7068953,558324.2,7069432.6
37,BI041267,Hona,Jämtlands,579283,7099492,579601.3333333334,7100932.666666667
34,NRM_630,Hane,Jämtlands,563406,7084776,563944.5,7084685
37,NRM_1176,Hona,Jämtlands,569829,7090103,562669,7083340.8
37,NRM_1231,Hona,Jämtlands,567250,7062789,567250,7062789
38,NRM_701,Hona,Jämtlands,559937,7080564,559690.6666666666,7087227.5
37,NRM_714,Hane,Jämtlands,563160,7084736,572001.375,7083107.0625
38,BI406620,Hona,Västernorrlands,612611,7052785,615213.4444444445,7056338.777777778
37,NRM_1269,Hona,Jämtlands,565922,7069677,565922,7069677
35,BI407063,Hona,Jämtlands,551447,7086920,551447,7086920
35,BI407098,Hona,Jämtlands,539874,7070160,539018.6666666666,7072499.666666667
38,NRM_924,Hane,Jämtlands,550699,7088526,556967,7086544
41,NRM_1064,Hona,Jämtlands,546455,7074071,545504,7073865.5
34,NRM_701,Hona,Jämtlands,559054,7090052,559690.6666666666,7087227.5
37,NRM_1642,Hane,Jämtlands,555157,7080299,551534.5,7084034
35,NRM_765,Hane,Västernorrlands,548430,7063602,552870.1875,7060147.25
35,NRM_850,Hona,Jämtlands,544183,7102090,545877.25,7097299.5
38,NRM_714,Hane,Jämtlands,573306,7082553,572001.375,7083107.0625
38,NRM_729,Hona,Jämtlands,554334,7073917,558324.2,7069432.6
37,NRM_1313,Hane,Jämtlands,432547,6902118,431314.5,6902643.5
38,BI407075,Hona,Jämtlands,486302,6880703,497814.5,6880713.75
36,NRM_716,Hona,Jämtlands,476887,6879471,476922.6153846154,6878965.461538462
35,BI407239,Hona,Jämtlands,479689,6891650,478965.64285714284,6899070
36,NRM_1534,Hane,Jämtlands,471683,6893711,483764.5,6886729
35,BI407239,Hona,Jämtlands,478397,6891296,478965.64285714284,6899070
34,NRM_925,Hona,Jämtlands,486126,6871679,484974.6666666667,6873494.666666667
35,BI080300,Hona,Jämtlands,480946,6874890,482928.4285714286,6873792.571428572
34,BI409236,Hona,Jämtlands,504037,6874608,504037,6874608
34,NRM_631,Hona,Jämtlands,484945,6870966,484443,6871655
37,NRM_1357,Hane,Jämtlands,497991,6871427,500389.5,6870478.875
34,BI409227,Hane,Jämtlands,503540,6876531,499534.4,6882713
35,NRM_1544,Hona,Jämtlands,486362,6871844,486362,6871844
35,NRM_1092,Hane,Jämtlands,513195,6882539,514404.5,6885160
37,NRM_2044,Hona,Jämtlands,504048,6871459,504048,6871459
38,BI080300,Hona,Jämtlands,486098,6875415,482928.4285714286,6873792.571428572
37,NRM_1357,Hane,Jämtlands,497437,6870622,500389.5,6870478.875
37,NRM_1357,Hane,Jämtlands,505254,6870072,500389.5,6870478.875
38,NRM_1357,Hane,Jämtlands,503840,6869933,500389.5,6870478.875
37,NRM_1563,Hona,Jämtlands,498744,6873354,498744,6873354
38,NRM_631,Hona,Jämtlands,482388,6872835,484443,6871655
38,NRM_925,Hona,Jämtlands,484530,6874993,484974.6666666667,6873494.666666667
42,NRM_1246,Hona,Jämtlands,427693,6841821,428428.5,6844691
39,BI406993,Hona,Jämtlands,429230,6890718,423897.44444444444,6891601.888888889
37,NRM_1370,Hona,Jämtlands,494730,6872018,496651.5,6870821
37,NRM_1370,Hona,Jämtlands,497889,6870567,496651.5,6870821
41,NRM_1116,Hona,Jämtlands,503253,6867820,503253,6867820
38,BI406814,Hona,Jämtlands,486971,6866661,486859,6863058.5
37,NRM_806,Hona,Jämtlands,431831,6846073,431114,6847925.5
37,NRM_989,Hane,Jämtlands,425824,6845237,425824,6845237
37,BI080300,Hona,Jämtlands,482334,6876675,482928.4285714286,6873792.571428572
41,BI409322,Hane,Jämtlands,497428,6868129,497428,6868129
37,BI407144,Hona,Jämtlands,399601,6971988,397621,6965331.4
39,BI407153,Hane,Jämtlands,407522,6959491,400958,6942974
37,NRM_638,Hona,Jämtlands,400190,6970739,404163,6970130.5
39,BI407144,Hona,Jämtlands,407505,6958546,397621,6965331.4
39,NRM_1211,Hona,Jämtlands,411922,6961952,411861.5,6961868.5
42,NRM_1053,Hona,Jämtlands,391881,6961743,394833.5,6959457
39,NRM_948,Hona,Jämtlands,396461,6963706,397802.5,6958003.5
42,NRM_1053,Hona,Jämtlands,396259,6961529,394833.5,6959457
37,BI407144,Hona,Jämtlands,396350,6962522,397621,6965331.4
39,NRM_1211,Hona,Jämtlands,411801,6961785,411861.5,6961868.5
38,NRM_1053,Hona,Jämtlands,392571,6962774,394833.5,6959457
37,NRM_1570,Hane,Jämtlands,408925,6964701,408925,6964701
37,BI407315,Hona,Jämtlands,412337,6960736,412337,6960736
35,NRM_727,Hane,Västernorrlands,661477,7086000,660626.6,7081102.2
35,BI407186,Hane,Västernorrlands,676207,7056137,681122.1875,7060038.5625
34,NRM_1336,Hane,Västernorrlands,673826,7048486,672207.5,7052666.5
38,NRM_632,Hona,Västernorrlands,677567,7063667,673170.1851851852,7062214.407407408
37,BI406714,Hona,Västernorrlands,656926,7072987,658940.0909090909,7075739.2727272725
36,NRM_1657,Hane,Västernorrlands,676216,7062092,676216,7062092
42,NRM_1030,Hane,Västernorrlands,663050,7070825,663366,7069282
37,BI406528,Hona,Västernorrlands,645370,7084332,645198.5,7084361.5
37,BI406502,Hona,Västernorrlands,652271,7082269,653835,7083658
41,BI406634,Hane,Västernorrlands,701891,7031456,701345.3333333334,7042963.333333333
35,BI050057,Hona,Västernorrlands,676028,7077626,678206.2222222222,7073907.555555556
37,NRM_702,Hane,Västernorrlands,676664,7061839,681550.8333333334,7064040.5
39,NRM_740,Hona,Västernorrlands,685533,7051994,686340.5,7054602.833333333
37,NRM_763,Hona,Västernorrlands,666129,7069092,667622.1666666666,7069202
34,NRM_632,Hona,Västernorrlands,675105,7060069,673170.1851851852,7062214.407407408
37,NRM_648,Hona,Västernorrlands,695537,7044541,691141.3636363636,7040787.818181818
35,BI050057,Hona,Västernorrlands,674742,7072457,678206.2222222222,7073907.555555556
34,NRM_632,Hona,Västernorrlands,677532,7057836,673170.1851851852,7062214.407407408
35,NRM_1513,Hane,Västernorrlands,672679,7064063,672679,7064063
37,NRM_1036,Hona,Västernorrlands,667010,7073099,664295,7070073.666666667
37,NRM_851,Hane,Västernorrlands,671891,7054663,672499,7055692
37,NRM_632,Hona,Västernorrlands,670066,7064091,673170.1851851852,7062214.407407408
40,BI050057,Hona,Västernorrlands,677301,7076486,678206.2222222222,7073907.555555556
34,NRM_1312,Hane,Västernorrlands,673826,7048486,672804,7053556.75
37,NRM_1510,Hane,Västernorrlands,674273,7079921,670423.5,7080427
39,NRM_632,Hona,Västernorrlands,671956,7064110,673170.1851851852,7062214.407407408
35,NRM_632,Hona,Västernorrlands,675498,7056212,673170.1851851852,7062214.407407408
37,NRM_1252,Hona,Västernorrlands,647035,7087787,646717,7085430
38,NRM_933,Hane,Västernorrlands,678178,7052022,678178,7052022
37,BI406730,Hona,Västernorrlands,679128,7061319,679637.2307692308,7063192.538461538
37,BI406498,Hona,Västernorrlands,665477,7060118,667423,7057889
39,NRM_654,Hane,Västernorrlands,667041,7089145,666224,7087317
36,NRM_632,Hona,Västernorrlands,674073,7065407,673170.1851851852,7062214.407407408
36,NRM_632,Hona,Västernorrlands,675823,7060099,673170.1851851852,7062214.407407408
37,NRM_632,Hona,Västernorrlands,675693,7059798,673170.1851851852,7062214.407407408
38,NRM_1451,Hona,Västernorrlands,672983,7070034,672983,7070034
37,NRM_938,Hona,Västernorrlands,679090,7061220,678847.5,7063317.6
34,BI407186,Hane,Västernorrlands,688337,7052623,681122.1875,7060038.5625
34,NRM_647,Hona,Västernorrlands,688126,7051758,690711.5625,7049412.625
38,BI406730,Hona,Västernorrlands,674966,7065613,679637.2307692308,7063192.538461538
37,BI050057,Hona,Västernorrlands,679245,7071011,678206.2222222222,7073907.555555556
39,NRM_1040,Hona,Västernorrlands,696116,7063238,683444.375,7062981.5
42,NRM_831,Hane,Västernorrlands,666285,7084679,666761.5,7080234.5
37,BI040977,Hona,Västernorrlands,683463,7048592,678593.2222222222,7042886.222222222
38,NRM_740,Hona,Västernorrlands,687802,7053706,686340.5,7054602.833333333
39,NRM_650,Hona,Västernorrlands,663428,7067768,663287.75,7068443.5
37,NRM_645,Hona,Västernorrlands,661460,6997242,661601.125,6998633.125
35,NRM_633,Hane,Västernorrlands,644090,7046056,635549.4444444445,7061961.444444444
38,NRM_1237,Hona,Västernorrlands,646981,7075558,645945.8,7075313
38,NRM_2010,Hona,Västernorrlands,636716,7027449,633014,7029817.5
38,BI406570,Hane,Västernorrlands,638384,7024406,634363.375,7036590.625
39,NRM_816,Hona,Jämtlands,484460,7140029,486529,7138150
38,NRM_872,Hona,Västernorrlands,673551,7018777,671867.5555555555,7022940.888888889
38,NRM_648,Hona,Västernorrlands,692349,7034454,691141.3636363636,7040787.818181818
35,NRM_959,Hane,Västernorrlands,670408,7011173,655811.75,7015447.75
39,NRM_739,Hona,Västernorrlands,638681,7050749,639106.625,7054641
37,NRM_808,Hona,Västernorrlands,664887,7006383,664536.875,7016082.75
38,NRM_648,Hona,Västernorrlands,690680,7038560,691141.3636363636,7040787.818181818
36,NRM_872,Hona,Västernorrlands,669045,7024965,671867.5555555555,7022940.888888889
42,NRM_648,Hona,Västernorrlands,688213,7042830,691141.3636363636,7040787.818181818
38,NRM_1452,Hane,Västernorrlands,704681,7037258,704681,7037258
37,NRM_1439,Hona,Västernorrlands,671293,7027046,671293,7027046
39,NRM_2002,Hona,Västernorrlands,683595,7034525,683468.5,7034490.5
37,NRM_648,Hona,Västernorrlands,689266,7041248,691141.3636363636,7040787.818181818
38,BI407355,Hane,Jämtlands,671352,7026063,525953.4285714285,6962953.785714285
35,NRM_1514,Hona,Västernorrlands,688949,7036135,688949,7036135
35,BI040977,Hona,Västernorrlands,676478,7043291,678593.2222222222,7042886.222222222
36,NRM_648,Hona,Västernorrlands,695198,7039047,691141.3636363636,7040787.818181818
35,NRM_807,Hane,Västernorrlands,687140,7038062,672742,7032356.333333333
38,BI406634,Hane,Västernorrlands,688115,7036008,701345.3333333334,7042963.333333333
34,NRM_808,Hona,Västernorrlands,668686,7007745,664536.875,7016082.75
39,NRM_852,Hane,Västernorrlands,672081,7083504,669249.4,7079163.8
37,BI040977,Hona,Västernorrlands,674325,7043476,678593.2222222222,7042886.222222222
39,NRM_852,Hane,Västernorrlands,672799,7080223,669249.4,7079163.8
37,NRM_840,Hona,Västernorrlands,678144,7036932,679191,7039619
37,BI406708,Hona,Västernorrlands,698022,7035524,698022,7035524
38,NRM_872,Hona,Västernorrlands,667447,7025725,671867.5555555555,7022940.888888889
38,NRM_647,Hona,Västernorrlands,701669,7042828,690711.5625,7049412.625
37,NRM_872,Hona,Västernorrlands,674610,7024798,671867.5555555555,7022940.888888889
37,BI407258,Hona,Jämtlands,475271,6914208,478059.4,6912263.6
36,NRM_836,Hane,Jämtlands,512196,7005018,514075.0833333333,6998099.166666667
41,NRM_2020,Hane,Jämtlands,578040,7011791,574530.75,7011215.5
38,NRM_932,Hona,Västernorrlands,558766,6954578,545640.3333333334,6943903.555555556
37,NRM_1066,Hane,Västernorrlands,556921,6952391,556812.8571428572,6948802.714285715
36,NRM_703,Hane,Västernorrlands,567365,6956001,576969.8888888889,6955896.111111111
42,NRM_1528,Hane,Jämtlands,503390,6893395,502098.5,6896708
38,BI407129,Hane,Jämtlands,559951,6954385,557296.7142857143,6954278.428571428
36,NRM_1522,Hona,Jämtlands,485967,7082159,485967,7082159
36,BI407257,Hane,Jämtlands,484392,7085382,482275.8333333333,7080762.333333333
37,NRM_1170,Hane,Jämtlands,521897,7055199,521748.75,7057424.5
37,NRM_899,Hona,Jämtlands,483497,7036054,483754.5,7037692.5
41,NRM_1154,Hane,Jämtlands,479990,7038422,480780.5,7042240.5
38,NRM_1197,Hona,Jämtlands,485173,6983630,490495.625,6975522
38,NRM_951,Hona,Västernorrlands,558239,6954831,550923.6666666666,6946174.333333333
38,NRM_1133,Hona,Jämtlands,409821,6900933,409821,6900933
42,NRM_697,Hona,Jämtlands,515655,7005873,518419.8333333333,7003720.666666667
42,NRM_836,Hane,Jämtlands,520059,7002910,514075.0833333333,6998099.166666667
42,NRM_1072,Hane,Jämtlands,519308,7001873,516850,7004282.6
42,NRM_836,Hane,Jämtlands,520979,7001689,514075.0833333333,6998099.166666667
44,NRM_697,Hona,Jämtlands,516432,7002526,518419.8333333333,7003720.666666667
42,NRM_918,Hona,Jämtlands,517191,7006062,517202,7005450.2
44,NRM_1078,Hane,Jämtlands,515358,7004481,522528.4285714286,7000560.714285715
42,NRM_1072,Hane,Jämtlands,517426,7004401,516850,7004282.6
40,NRM_1134,Hona,Jämtlands,414922,6897488,412448,6901329
39,NRM_829,Hane,Jämtlands,533375,7013574,531910.3333333334,7014995
39,NRM_659,Hona,Jämtlands,560775,7107761,557283,7107000
42,NRM_1031,Hane,Jämtlands,555932,7113681,555932,7113681
38,NRM_952,Hane,Jämtlands,554042,7123330,553724.5,7118449.5
38,BI080633,Hona,Jämtlands,554201,7123402,552009.25,7126126.5
40,BI041291,Hona,Jämtlands,553075,7112973,555060,7109014.285714285
42,BI407271,Hona,Jämtlands,568096,7113374,568096,7113374
38,BI414910,Hona,Jämtlands,554004,7123531,554673,7125143.2
42,NRM_1135,Hona,Jämtlands,535246,7118438,531538,7122347.666666667
41,NRM_1073,Hona,Jämtlands,531348,7086508,531015,7088471.2
38,BI080668,Hane,Jämtlands,553514,7123264,553514,7123264
42,BI407181,Hona,Jämtlands,535885,7116338,535217.6,7120248.4
39,BI414804,Hane,Jämtlands,549678,7126583,534688,7138579.333333333
38,NRM_1153,Hona,Jämtlands,534922,7085484,535890.2,7083397.8
42,NRM_850,Hona,Jämtlands,546359,7097268,545877.25,7097299.5
41,BI406931,Hona,Jämtlands,554947,7120016,549965.75,7121189.75
40,NRM_1418,Hane,Jämtlands,555019,7114630,546233,7117945.5
38,BI080633,Hona,Jämtlands,554684,7124430,552009.25,7126126.5
40,NRM_850,Hona,Jämtlands,546451,7094924,545877.25,7097299.5
38,BI080633,Hona,Jämtlands,548824,7133525,552009.25,7126126.5
39,NRM_833,Hona,Jämtlands,544277,7108984,544277,7108984
42,NRM_1016,Hona,Jämtlands,563464,7105760,563464,7105760
42,BI414814,Hane,Jämtlands,537025,7083002,536930.25,7082260
39,NRM_1596,Hane,Jämtlands,558543,7117875,558543,7117875
38,BI414788,Hane,Jämtlands,547517,7133826,547517,7133826
39,NRM_1212,Hona,Jämtlands,553636,7111717,553636,7111717
38,NRM_674,Hona,Jämtlands,554174,7123669,556104,7116527
